ID,credit.policy,purpose,int.rate,installment,annual_income,log.annual.inc,dti,fico,fico_category,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,int.rate.type
1152,1,educational,0.0832,236.14,43999.99987,10.69194491,3.74,747,Excellent,3389.958333,11585,27.1,1,0,0,0,Low
1153,1,educational,0.0832,191.27,99999.9995,11.51292546,7.87,757,Excellent,10470,8681,23.2,0,0,0,0,Low
1154,1,all_other,0.1197,66.4,48000.00001,10.77895629,10.4,667,Good,3839.958333,16746,69.2,1,0,0,0,Low
1155,1,major_purchase,0.1229,100.06,42000.00011,10.6454249,1.71,672,Good,2610,1487,45.1,0,0,0,1,High
1156,1,debt_consolidation,0.1261,201.04,29999.99998,10.30895266,19.92,672,Good,1800,3211,78.3,2,0,0,1,High
1157,1,all_other,0.0832,220.39,49999.99978,10.81977828,4.42,742,Excellent,2009.958333,1098,7.1,0,0,0,0,Low
1158,1,major_purchase,0.1134,230.3,34999.99998,10.46310334,5.69,682,Good,5249.958333,2745,40.4,0,0,0,0,Low
1159,1,debt_consolidation,0.1261,134.03,143123.0001,11.87145968,10.92,662,Good,4080,4736,16.8,2,1,0,0,High
1160,1,home_improvement,0.0832,236.14,30004.00015,10.30908599,1.52,757,Excellent,2520,1304,9.7,0,0,0,0,Low
1161,1,debt_consolidation,0.1286,252.2,48500.00015,10.78931908,20.56,682,Good,3330,20716,82.1,2,2,0,0,High
1162,1,all_other,0.1229,50.03,155003.9997,11.9512062,7.43,662,Good,5219.958333,8545,30.6,2,0,0,0,High
1163,1,debt_consolidation,0.1287,504.5,56000.00002,10.93310697,22.18,702,Excellent,3303,5170,8.6,2,0,0,0,High
1164,1,credit_card,0.1229,183.45,33999.99988,10.4341158,20.56,687,Good,1410,4029,24,1,0,0,0,High
1165,1,educational,0.0945,240.08,45000.00006,10.71441777,1.57,722,Excellent,7560,2258,10.7,2,0,1,1,Low
1166,1,educational,0.1355,232.63,69999.99993,11.15625052,24.22,687,Good,3749.958333,8547,55.1,1,1,0,0,High
1167,1,debt_consolidation,0.0976,241.16,22596.00004,10.02552818,6.74,717,Excellent,1679.958333,7313,29.6,0,0,0,1,Low
1168,1,debt_consolidation,0.0863,237.21,35004.00001,10.46321762,6,747,Excellent,5850,5541,26.5,2,0,0,0,Low
1169,1,debt_consolidation,0.1039,48.68,34999.99998,10.46310334,13.17,697,Good,4229.958333,19,0.2,1,0,0,1,Low
1170,1,debt_consolidation,0.1324,253.58,29999.99998,10.30895266,13.44,667,Good,1289.958333,9142,81.6,1,0,0,0,High
1171,1,educational,0.1103,163.77,49999.99978,10.81977828,16.56,687,Good,4499.958333,5584,80.9,2,0,1,0,Low
1172,1,credit_card,0.1008,232.6,38000.00005,10.54534144,18.09,722,Excellent,2369.958333,12391,66.6,1,0,0,0,Low
1173,1,debt_consolidation,0.0945,96.03,45000.00006,10.71441777,5.17,722,Excellent,2460,5275,48,0,0,0,0,Low
1174,1,educational,0.1008,96.92,36000.00009,10.49127422,6.9,697,Good,2339.958333,8349,43.5,0,0,0,1,Low
1175,1,debt_consolidation,0.1324,253.58,23196.00002,10.05173513,16.76,667,Good,2820,4013,66.9,0,0,0,1,High
1176,1,home_improvement,0.0832,157.43,30791.99985,10.33501019,10.13,742,Excellent,4307,20337,39.2,3,0,0,0,Low
1177,1,debt_consolidation,0.1166,135.52,39996.00008,10.59653473,3.99,677,Good,2460,7102,18.7,0,0,0,0,Low
1178,1,all_other,0.1039,64.91,22004,9.998979534,8.13,692,Good,1559.958333,1599,9.6,2,1,0,0,Low
1179,1,all_other,0.1166,175.18,112199.9998,11.62803827,6.75,677,Good,2759.958333,19328,96.2,2,0,0,0,Low
1180,1,credit_card,0.1103,147.39,46999.99997,10.75790288,20.81,707,Excellent,4350,25469,98.5,1,0,0,0,Low
1181,1,credit_card,0.1103,245.65,58000.00003,10.96819829,21.12,717,Excellent,4619.958333,36605,91.1,0,0,0,0,Low
1182,1,credit_card,0.0976,192.93,60996.00017,11.01856357,12.37,712,Excellent,3149.958333,6432,99,2,0,0,1,Low
1183,1,credit_card,0.1387,221.75,105000.0001,11.56171563,23.99,687,Good,4949.958333,68479,48.9,0,3,0,0,High
1184,1,all_other,0.097,176.7,39996.00008,10.59653473,0.51,717,Excellent,1232.958333,38,1.3,0,1,0,0,Low
1185,1,all_other,0.08,94.01,92999.9998,11.44035477,0,737,Excellent,1229.958333,500,2.4,2,0,0,0,Low
1186,1,all_other,0.08,219.36,45180,10.71840979,6.61,752,Excellent,2163,0,0,3,0,0,0,Low
1187,1,all_other,0.0832,236.14,49999.99978,10.81977828,2.42,762,Excellent,3180,4880,38.1,0,0,0,0,Low
1188,1,all_other,0.0768,154.39,34999.99998,10.46310334,0,772,Excellent,6809.958333,1238,7.3,0,1,0,0,Low
1189,1,debt_consolidation,0.1134,246.75,34999.99998,10.46310334,10.66,682,Good,2714.958333,1238,47.7,0,2,0,0,Low
1190,1,debt_consolidation,0.1001,193.64,59999.99993,11.00209984,11.22,707,Excellent,6630,27591,54.9,0,0,1,0,Low
1191,1,credit_card,0.1538,243.97,71000.00028,11.17043516,23.54,667,Good,5249.958333,9371,50.1,1,3,0,0,High
1192,1,debt_consolidation,0.1191,159.23,38666.99992,10.5627418,7.98,672,Good,5729.958333,11689,89.2,0,0,0,0,Low
1193,1,debt_consolidation,0.1222,249.9,39996.00008,10.59653473,24.63,727,Excellent,3449.958333,6083,56.3,1,0,0,0,High
1194,1,all_other,0.1222,49.98,14000.00001,9.546812609,21.51,682,Good,1530,8172,34,1,0,0,0,High
1195,1,all_other,0.1001,71,58751.99977,10.98108047,10.8,702,Excellent,2520,1051,58.4,1,0,0,0,Low
1196,1,major_purchase,0.1191,185.76,25499.99997,10.14643373,2.68,677,Good,1740,4885,35.4,2,0,0,0,Low
1197,1,credit_card,0.08,219.36,91000.00041,11.41861479,6.36,752,Excellent,7804.958333,21135,19.7,0,0,0,0,Low
1198,1,all_other,0.1222,99.96,60996.00017,11.01856357,21.35,682,Good,3899.958333,12074,51,0,0,0,0,High
1199,1,credit_card,0.1128,246.54,115275.0003,11.65507586,10.12,687,Good,4979.958333,34842,95.5,0,0,0,0,Low
1200,1,home_improvement,0.1128,164.36,83004.00013,11.32664408,13.53,687,Good,8189.958333,16389,57.7,3,0,1,1,Low
1201,1,all_other,0.1254,133.9,20000.00001,9.903487553,18.72,677,Good,7590,9961,94.9,1,0,0,0,High
1202,1,all_other,0.1128,32.88,55536.00011,10.92478674,17.96,677,Good,4650,22557,98.1,0,0,0,0,Low
1203,1,debt_consolidation,0.1191,215.62,26003.99997,10.16600565,21.97,707,Excellent,2280,7552,98.1,1,0,0,0,Low
1204,1,major_purchase,0.08,219.36,22479.99991,10.0203813,10.04,757,Excellent,5130,0,0,6,0,0,1,Low
1205,1,debt_consolidation,0.1159,224.53,41195.99987,10.62609644,11.91,682,Good,4650,6170,53.7,1,0,0,0,Low
1206,1,debt_consolidation,0.138,255.61,67999.99972,11.12726298,18.16,667,Good,2280,16860,63.6,1,0,0,0,High
1207,1,all_other,0.1159,247.65,31999.99994,10.37349118,13.91,692,Good,4380,2131,45.3,1,0,0,0,Low
1208,1,all_other,0.1286,168.14,24999.9999,10.1266311,23.23,702,Excellent,2490,19096,69.6,2,0,0,0,High
1209,1,credit_card,0.1096,261.76,50999.99991,10.83958091,12.28,697,Good,2550,5329,29.4,2,1,0,0,Low
1210,1,major_purchase,0.0863,205.59,22999.99989,10.04324949,9.34,732,Excellent,1619.958333,4386,14.3,0,0,0,0,Low
1211,1,debt_consolidation,0.097,48.19,51995.99992,10.85892207,15.62,717,Excellent,4619.958333,1645,29.9,1,0,0,0,Low
1212,1,debt_consolidation,0.0976,241.16,78000.00034,11.26446411,13.91,727,Excellent,4788,49150,42,3,0,0,1,Low
1213,1,major_purchase,0.1064,182.39,78000.00034,11.26446411,4.26,697,Good,4140.958333,0,21.7,0,0,1,0,Low
1214,1,all_other,0.0863,237.21,42000.00011,10.6454249,19.2,787,Excellent,6449.958333,8671,13.9,1,0,0,1,Low
1215,1,debt_consolidation,0.1349,407.17,54999.99977,10.91508846,14.53,667,Good,9030,2569,98.8,0,0,0,1,High
1216,1,home_improvement,0.097,96.38,61999.99975,11.03488966,3.31,707,Excellent,12150,8832,76.8,1,0,0,0,Low
1217,1,all_other,0.08,72.08,50999.99991,10.83958091,11.6,762,Excellent,5400,550,1.6,3,0,0,0,Low
1218,1,all_other,0.1222,83.3,48000.00001,10.77895629,14.77,677,Good,4350,10710,54.6,0,0,0,0,High
1219,1,debt_consolidation,0.097,248.99,108000.0004,11.58988651,9.77,732,Excellent,5580,14068,52.7,1,0,0,0,Low
1220,1,all_other,0.1096,196.32,29999.99998,10.30895266,1.8,697,Good,3360,2898,42.9,0,0,0,0,Low
1221,1,all_other,0.1254,92.06,54995.99976,10.91501573,22.13,682,Good,5400,18392,87.6,2,0,0,0,High
1222,1,all_other,0.1191,66.35,50003.99994,10.81985828,16.03,672,Good,2339.958333,874,21.8,3,0,0,0,Low
1223,1,all_other,0.1286,504.4,52320.0002,10.86513399,18.14,677,Good,11129.95833,12836,31.3,0,2,0,0,High
1224,1,major_purchase,0.1222,376.52,57000.00018,10.95080655,22.76,712,Excellent,4650,8939,74.5,0,0,0,1,High
1225,1,all_other,0.08,37.61,49999.99978,10.81977828,4.82,737,Excellent,2490,1312,9,2,0,0,0,Low
1226,1,debt_consolidation,0.1064,328.95,75126.99972,11.22693529,14.62,722,Excellent,4919.958333,14173,78.7,0,0,0,0,Low
1227,1,all_other,0.1033,325.85,49999.99978,10.81977828,16.15,727,Excellent,5669.958333,1417,7.6,1,0,0,1,Low
1228,1,debt_consolidation,0.1071,195.61,41000.00018,10.62132735,12.38,697,Good,3620,21196,46.2,3,0,0,0,Low
1229,1,all_other,0.157,297.58,49999.99978,10.81977828,24.91,662,Good,4559.958333,8155,78.4,3,0,0,0,High
1230,1,all_other,0.1096,472.81,45000.00006,10.71441777,1.33,712,Excellent,3240,1661,15.8,2,0,1,1,Low
1231,1,credit_card,0.1317,251.64,55161.60011,10.91802234,10.81,667,Good,2820,6413,81.2,1,0,0,0,High
1232,1,major_purchase,0.1033,181.57,87000.00021,11.3736634,5.41,712,Excellent,6858,15132,33.9,0,0,0,0,Low
1233,1,credit_card,0.1317,216.17,49000.00014,10.79957558,16.09,662,Good,4865.958333,24568,74.4,0,0,0,0,High
1234,1,all_other,0.1001,33.89,54000.00024,10.89673933,11.56,707,Excellent,4559.958333,8670,96.7,1,0,0,0,Low
1235,1,debt_consolidation,0.1222,148.28,137999.9994,11.83500896,19,677,Good,6059.958333,27587,74.8,1,1,0,0,High
1236,1,home_improvement,0.138,177.22,200000.0009,12.20607265,3.07,662,Good,8370,13793,57.7,0,2,0,0,High
1237,1,debt_consolidation,0.1096,176.69,58000.00003,10.96819829,15.43,707,Excellent,2550,7366,42.8,2,0,0,0,Low
1238,1,all_other,0.0832,138.54,30999.99989,10.34174248,4.26,742,Excellent,1830,5680,27.2,0,0,0,0,Low
1239,1,credit_card,0.0832,94.46,82000.00031,11.31447453,8.34,737,Excellent,8100,5688,69.3,0,0,0,0,Low
1240,1,debt_consolidation,0.1222,246.57,36933.71986,10.51688023,13.16,677,Good,4529.958333,10832,56.1,3,0,1,0,High
1241,1,home_improvement,0.1254,66.95,30999.99989,10.34174248,3.02,667,Good,7380,3574,60.6,3,0,0,0,High
1242,1,debt_consolidation,0.1128,39.45,35500.00016,10.47728798,22.78,702,Excellent,3871.958333,7438,32.3,1,0,0,0,Low
1243,1,debt_consolidation,0.1033,110.24,46999.99997,10.75790288,1.79,702,Excellent,3179.958333,3321,51.1,2,0,0,0,Low
1244,1,credit_card,0.1286,162.25,105000.0001,11.56171563,10.71,682,Good,4470,15478,96.2,0,0,0,0,High
1245,1,all_other,0.1475,221.08,28000.00002,10.23995979,12.47,662,Good,1349.958333,117,5.3,3,0,0,0,High
1246,1,home_improvement,0.0768,187.14,174999.9995,12.07254125,5.19,782,Excellent,4807,12760,10.9,0,0,0,0,Low
1247,1,debt_consolidation,0.1601,109.01,40899.99992,10.61888534,24.47,697,Good,5309.958333,37864,98.3,0,1,0,0,High
1248,1,debt_consolidation,0.1128,197.23,39999.99988,10.59663473,5.43,682,Good,4679.958333,12247,66.9,1,0,0,0,Low
1249,1,debt_consolidation,0.1254,187.45,78999.99989,11.27720313,10.92,672,Good,5699.958333,7465,74.6,0,0,1,0,High
1250,1,credit_card,0.0863,134.42,84000.00018,11.33857208,16.11,762,Excellent,5850,16225,55.9,0,0,0,0,Low
1251,1,debt_consolidation,0.1191,116.1,27995.99995,10.23981692,19.33,687,Good,2280,10029,85,1,0,0,0,Low
1252,1,all_other,0.1096,75.26,32999.99999,10.40426284,8,687,Good,3630,1857,33.8,0,0,0,0,Low
1253,1,all_other,0.097,38.56,18008.00001,9.798571383,7.13,712,Excellent,1890,1905,27.2,1,0,0,0,Low
1254,1,major_purchase,0.1096,175.06,21999.99999,9.998797732,20.02,722,Excellent,3899.958333,2548,28.3,1,0,0,0,Low
1255,1,debt_consolidation,0.1507,260.25,74999.99981,11.22524339,19.44,662,Good,5699.958333,27087,97.4,2,0,0,0,High
1256,1,credit_card,0.1159,188.21,155000.0006,11.9511804,11.92,692,Good,3089.958333,64451,91.9,2,0,0,0,Low
1257,1,major_purchase,0.1317,212.79,71688.0001,11.18007865,18.95,677,Good,6329.958333,7595,87.3,0,0,0,0,High
1258,1,credit_card,0.1222,236.57,116700.0002,11.66736182,11.75,677,Good,2850,29735,67.3,1,0,0,0,High
1259,1,debt_consolidation,0.1507,173.5,27499.9999,10.22194128,7.9,662,Good,1500,5538,95.5,1,0,0,0,High
1260,1,all_other,0.1128,165.18,159999.9993,11.98292909,11.19,687,Good,5369.958333,63353,77,1,0,0,0,Low
1261,1,home_improvement,0.1128,236.68,56051.99998,10.93403511,19.25,707,Excellent,3539.958333,3280,29,1,0,0,0,Low
1262,1,all_other,0.097,57.83,50999.99991,10.83958091,13.44,752,Excellent,5400,835,2.4,5,0,0,0,Low
1263,1,all_other,0.1001,216.23,39999.99988,10.59663473,5.13,717,Excellent,6300,4225,28.9,3,0,1,1,Low
1264,1,all_other,0.0832,78.72,26795.99996,10.1960079,6.58,722,Excellent,6270,5134,13.7,1,2,0,0,Low
1265,1,debt_consolidation,0.1317,238.13,80499.99973,11.29601246,23.03,702,Excellent,12450,18265,46.8,0,2,0,0,High
1266,1,credit_card,0.1191,165.86,42000.00011,10.6454249,23.63,742,Excellent,5207,9347,13.5,8,0,0,0,Low
1267,1,credit_card,0.1033,226.96,68607.99966,11.13616442,8.62,722,Excellent,2789.958333,22595,61.9,1,0,0,0,Low
1268,1,all_other,0.1128,65.75,42000.00011,10.6454249,13.43,687,Good,3210,6353,45.7,0,0,0,0,Low
1269,1,all_other,0.1475,138.18,62399.99973,11.04132055,12.96,692,Good,4320,2188,27.7,3,0,0,0,High
1270,1,credit_card,0.1128,73.14,24000.00002,10.08580911,12.45,717,Excellent,6119.958333,3623,90.6,0,1,0,1,Low
1271,1,all_other,0.1096,121.89,44724.00003,10.70826555,17.41,732,Excellent,4320,886,25.3,3,0,0,0,Low
1272,1,home_improvement,0.1159,206.37,38000.00005,10.54534144,8.53,682,Good,4290.958333,6288,22.3,3,0,1,1,Low
1273,1,all_other,0.1286,107.61,33888.00005,10.43081625,14.77,672,Good,7139.958333,3318,34.9,1,1,0,0,High
1274,1,credit_card,0.1317,168.88,59999.99993,11.00209984,14.6,667,Good,2610,7708,48.5,1,0,0,0,High
1275,1,major_purchase,0.0832,135.39,49999.99978,10.81977828,17.9,757,Excellent,4139.958333,4169,17.6,0,0,0,0,Low
1276,1,all_other,0.0832,50.38,30999.99989,10.34174248,8.5,742,Excellent,1860,4158,19.9,0,0,0,0,Low
1277,1,debt_consolidation,0.1191,87.91,36933.00003,10.51686074,19.77,677,Good,4559.958333,10679,55.3,1,0,1,0,Low
1278,1,credit_card,0.1191,169.18,73426.00034,11.20403338,18.11,687,Good,4619.958333,22906,75.6,0,0,0,0,Low
1279,1,debt_consolidation,0.1412,167.76,32399.99994,10.3859137,23.85,682,Good,3569.958333,2379,68,1,0,1,0,High
1280,1,credit_card,0.1633,264.91,49999.99978,10.81977828,10.8,667,Good,5249.958333,0,86.3,0,0,0,1,High
1281,1,all_other,0.097,44.18,39961.99994,10.59568428,20.84,757,Excellent,7829.958333,14813,36.8,0,0,0,0,Low
1282,1,debt_consolidation,0.1191,201.52,48995.99995,10.79949394,14.33,682,Good,4533.958333,16979,41,0,1,0,1,Low
1283,1,all_other,0.097,76.31,29999.99998,10.30895266,15.04,747,Excellent,1679.958333,2420,5.8,0,0,0,0,Low
1284,1,major_purchase,0.1475,259.08,29999.99998,10.30895266,20.4,662,Good,3240,1244,44.4,2,0,0,0,High
1285,1,all_other,0.1033,180.76,30004.00015,10.30908599,13.88,752,Excellent,2670,5063,40.8,6,0,0,0,Low
1286,1,educational,0.1633,105.97,54999.99977,10.91508846,26.05,672,Good,5430,19487,89.2,2,0,0,0,High
1287,1,debt_consolidation,0.1096,185.69,65000.00007,11.08214255,12.04,697,Good,8219.958333,7350,37.3,0,0,0,0,Low
1288,1,educational,0.1191,216.45,50750.54014,10.83467754,20.69,707,Excellent,5669.958333,16881,50.7,0,0,0,0,Low
1289,1,credit_card,0.1222,193.26,54999.99977,10.91508846,14.84,677,Good,3240,7440,89.6,0,0,0,0,High
1290,1,educational,0.1286,50.44,35780.00011,10.48514436,13.45,662,Good,4619.958333,10363,71,2,0,1,0,High
1291,1,all_other,0.1096,113.71,74999.99981,11.22524339,9.92,687,Good,6240,22796,51.9,1,0,0,1,Low
1292,1,all_other,0.1096,110.43,29999.99998,10.30895266,0.6,722,Excellent,1440,767,4.2,3,0,0,0,Low
1293,1,debt_consolidation,0.1096,185.69,44720.0001,10.70817611,18.52,712,Excellent,2250,25925,66.1,0,0,0,0,Low
1294,1,all_other,0.1033,109.43,29999.99998,10.30895266,5.52,712,Excellent,1649.958333,598,2.9,1,0,0,0,Low
1295,1,major_purchase,0.1222,145.78,28089.00001,10.24313332,17.63,677,Good,2550,7474,35.8,2,1,0,0,High
1296,1,debt_consolidation,0.0832,174.74,44875.00019,10.71163613,13.64,777,Excellent,4559.958333,5578,9,2,0,0,0,Low
1297,1,all_other,0.1222,79.97,41600.00016,10.63585545,22.36,677,Good,5580,12785,77.2,2,0,0,0,High
1298,1,debt_consolidation,0.0832,47.23,38000.00005,10.54534144,2.53,732,Excellent,2789.958333,3421,22.1,1,0,0,0,Low
1299,1,all_other,0.1222,165.77,92000.00037,11.42954386,5.06,722,Excellent,6389.958333,5424,98.6,0,0,0,0,High
1300,1,debt_consolidation,0.1696,135.41,34999.99998,10.46310334,29.42,672,Good,5339.958333,536,9.2,2,0,0,0,High
1301,1,educational,0.1191,116.1,174999.9995,12.07254125,2.47,677,Good,1770,23806,60.6,1,0,0,0,Low
1302,1,debt_consolidation,0.1096,110.43,45000.00006,10.71441777,13.6,722,Excellent,4470,23280,92,3,0,0,0,Low
1303,1,debt_consolidation,0.08,159.82,52999.99987,10.87804719,6.23,752,Excellent,4649.958333,10399,31.3,1,0,0,0,Low
1304,1,debt_consolidation,0.1146,263.66,79999.99971,11.28978191,21.72,697,Good,7577,73150,72.9,0,0,0,1,Low
1305,1,credit_card,0.1159,194.82,99999.9995,11.51292546,20.29,707,Excellent,6119.958333,57152,78.7,0,0,0,0,Low
1306,1,debt_consolidation,0.1001,69.39,34999.99998,10.46310334,1.2,722,Excellent,3330,2400,35.8,0,0,0,0,Low
1307,1,credit_card,0.1538,243.97,79999.99971,11.28978191,9.24,667,Good,6540,33102,99.4,2,0,1,1,High
1308,1,major_purchase,0.0768,96.69,41003.99992,10.6214249,9.39,787,Excellent,5044.958333,15715,21.5,1,0,0,0,Low
1309,1,credit_card,0.1128,218.6,72000.00014,11.1844214,16.86,697,Good,2208,21659,49.9,1,0,0,1,Low
1310,1,debt_consolidation,0.1033,180.76,42000.00011,10.6454249,0,772,Excellent,7529.958333,0,0,6,0,0,0,Low
1311,1,debt_consolidation,0.0832,141.68,39999.99988,10.59663473,13.02,752,Excellent,6300,12183,45.1,0,0,0,0,Low
1312,1,all_other,0.0832,174.74,82000.00031,11.31447453,4.36,752,Excellent,3420,26040,49.1,3,0,0,0,Low
1313,1,all_other,0.1128,139.71,54999.99977,10.91508846,4.65,682,Good,3209.958333,2801,63.7,0,0,0,1,Low
1314,1,debt_consolidation,0.1128,167.65,63499.99969,11.05879518,14.68,687,Good,4770,17550,38.6,2,0,0,1,Low
1315,1,debt_consolidation,0.1159,158.5,49999.99978,10.81977828,20.45,707,Excellent,5820,11781,58.9,2,0,0,0,Low
1316,1,credit_card,0.0832,135.39,56000.00002,10.93310697,17.04,752,Excellent,7499.958333,68895,41.9,2,0,0,0,Low
1317,1,all_other,0.0737,31.05,77366.99984,11.25631561,0.74,782,Excellent,12407,2440,8.6,0,0,0,0,Low
1318,1,credit_card,0.1254,226.78,87359.99991,11.37779279,20.95,702,Excellent,6630,31518,93.2,0,0,0,0,High
1319,1,all_other,0.1221,566.36,79999.99971,11.28978191,7.93,742,Excellent,6378.041667,15146,27.2,1,0,0,0,High
1320,1,credit_card,0.08,184.89,230000.0005,12.34583459,3.92,782,Excellent,4372,8247,11.1,2,0,0,0,Low
1321,1,all_other,0.1159,138.68,29999.99998,10.30895266,17.08,687,Good,4500,10655,68.7,1,0,0,0,Low
1322,1,credit_card,0.138,236.86,49999.99978,10.81977828,20.3,672,Good,3690,9344,79.2,1,0,0,0,High
1323,1,all_other,0.1033,64.85,21999.99999,9.998797732,9,697,Good,1860,8935,27.8,1,0,0,0,Low
1324,1,all_other,0.0863,110.7,21000.00001,9.952277717,1.71,742,Excellent,2345,1087,10.9,1,0,0,0,Low
1325,1,debt_consolidation,0.1096,147.24,63000.00029,11.05089001,6.17,697,Good,8820,17558,62.3,1,0,1,0,Low
1326,1,all_other,0.1001,157.33,49999.99978,10.81977828,9.62,717,Excellent,3119.958333,11579,37,2,0,0,0,Low
1327,1,credit_card,0.1128,94.51,36799.99985,10.51325312,4.83,687,Good,5220,5260,92.3,0,0,1,0,Low
1328,1,credit_card,0.1412,191.73,28000.00002,10.23995979,24.77,682,Good,3239.958333,86,1.1,0,0,0,0,High
1329,1,home_improvement,0.0863,237.21,224999.9997,12.32385568,7.44,742,Excellent,4380,15611,21,2,0,0,0,Low
1330,1,educational,0.0832,110.2,52000.00013,10.858999,19.41,782,Excellent,13260,2967,5,0,0,0,0,Low
1331,1,debt_consolidation,0.1128,156.14,87000.00021,11.3736634,1.32,722,Excellent,1260,10318,30.9,1,0,0,0,Low
1332,1,home_improvement,0.0863,159.73,80003.99981,11.28983191,1.84,727,Excellent,4530,2733,15.4,1,0,0,0,Low
1333,1,all_other,0.1128,172.58,47627.99988,10.7711761,5.24,712,Excellent,5699.958333,13673,58.4,0,0,0,1,Low
1334,1,all_other,0.138,81.8,48000.00001,10.77895629,1.35,662,Good,1890,3171,77.3,0,0,0,0,High
1335,1,credit_card,0.1159,80.9,85000.00038,11.35040654,13.19,682,Good,7499.958333,44198,51.9,0,0,0,0,Low
1336,1,credit_card,0.1349,254.48,145899.9993,11.89067673,9.58,662,Good,7710,15030,52.2,1,0,0,1,High
1337,1,debt_consolidation,0.1128,200.52,33999.99988,10.4341158,10.06,692,Good,1769.958333,5129,35.4,1,0,0,0,Low
1338,1,credit_card,0.1286,184.95,33650.00017,10.42376834,17.31,672,Good,1950,12596,46.3,0,0,0,0,High
1339,1,credit_card,0.1159,247.65,116599.9997,11.66650455,11.89,687,Good,2910,25588,58,1,0,0,0,Low
1340,1,all_other,0.0768,65.5,55800.00009,10.92952915,3.59,757,Excellent,7529.958333,14538,32,1,0,0,0,Low
1341,1,all_other,0.1128,32.88,34999.99998,10.46310334,15.69,697,Good,4320.958333,199,2.3,1,0,0,1,Low
1342,1,credit_card,0.1286,92.48,58000.00003,10.96819829,13.57,667,Good,2519.958333,3109,42.6,2,0,0,0,High
1343,1,all_other,0.1304,219.14,63000.00029,11.05089001,6.76,667,Good,6167.958333,20227,41,3,1,0,1,High
1344,1,debt_consolidation,0.08,156.69,57995.99991,10.96812932,10.78,757,Excellent,3179.958333,4496,9.7,3,0,0,0,Low
1345,1,all_other,0.0768,124.76,41003.99992,10.6214249,10.74,792,Excellent,4589.958333,2775,13.7,3,0,0,0,Low
1346,1,all_other,0.1001,242.04,78999.99989,11.27720313,15.21,727,Excellent,4979.958333,2801,6.7,0,1,0,0,Low
1347,1,debt_consolidation,0.1033,129.69,30999.99989,10.34174248,10.03,702,Excellent,3839.958333,6796,32.4,0,0,0,0,Low
1348,1,debt_consolidation,0.1096,245.4,36683.99994,10.51009597,7.16,697,Good,3599.958333,27491,56.2,3,0,0,0,Low
1349,1,credit_card,0.1412,102.71,24000.00002,10.08580911,9.3,662,Good,1470,5062,85.8,0,0,0,0,High
1350,1,major_purchase,0.1272,59.57,45000.00006,10.71441777,10.64,667,Good,3179.958333,1030,4.6,0,3,0,0,High
1351,1,credit_card,0.1051,136.54,57000.00018,10.95080655,10.59,707,Excellent,7350,5014,18.1,0,2,0,0,Low
1352,1,credit_card,0.1146,98.88,20800.00001,9.942708266,3.58,707,Excellent,3879.041667,2731,97.5,0,0,0,0,Low
1353,1,debt_consolidation,0.1209,156.31,39999.99988,10.59663473,21.93,712,Excellent,4650.958333,3266,49.5,0,0,0,0,High
1354,1,educational,0.1083,146.97,38000.00005,10.54534144,13.54,712,Excellent,3930.958333,1818,29.8,2,0,0,0,Low
1355,1,all_other,0.1178,99.33,28879.99991,10.27090459,0.66,717,Excellent,1142,843,30.1,0,0,0,0,Low
1356,1,debt_consolidation,0.1051,243.81,42000.00011,10.6454249,16.23,727,Excellent,3573.958333,26784,63.6,1,0,0,0,Low
1357,1,debt_consolidation,0.1083,163.3,47496.00019,10.76840078,21.53,742,Excellent,3604.958333,17194,54.8,1,0,0,1,Low
